longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,rooms_per_household,pop_per_household,bedrooms_per_room
-122.24,37.79,47.0,1372.0,395.0,1237.0,303.0,2.125,95500.0,NEAR BAY,4.528052805280528,4.082508250825082,0.2879008746355685
-122.24,37.79,52.0,674.0,180.0,647.0,168.0,3.375,116100.0,NEAR BAY,4.011904761904762,3.851190476190476,0.2670623145400593
-122.24,37.79,43.0,1626.0,376.0,1284.0,357.0,2.2542,112200.0,NEAR BAY,4.554621848739496,3.596638655462185,0.2312423124231242
-122.25,37.79,51.0,175.0,43.0,228.0,55.0,2.1,75000.0,NEAR BAY,3.1818181818181817,4.1454545454545455,0.2457142857142857
-122.25,37.79,39.0,461.0,129.0,381.0,123.0,1.6,112500.0,NEAR BAY,3.747967479674797,3.097560975609756,0.279826464208243
-122.25,37.79,52.0,902.0,237.0,846.0,227.0,3.625,125000.0,NEAR BAY,3.973568281938326,3.7268722466960353,0.2627494456762749
-122.26,37.8,20.0,2373.0,779.0,1659.0,676.0,1.6929,115000.0,NEAR BAY,3.510355029585799,2.45414201183432,0.3282764433206911
-122.22,37.77,52.0,391.0,128.0,520.0,138.0,1.6471,95000.0,NEAR BAY,2.833333333333333,3.768115942028986,0.3273657289002558
-122.22,37.77,52.0,1137.0,301.0,866.0,259.0,2.59,96400.0,NEAR BAY,4.38996138996139,3.343629343629344,0.2647317502198769
-122.23,37.77,52.0,769.0,206.0,612.0,183.0,2.57,72000.0,NEAR BAY,4.202185792349726,3.344262295081968,0.2678803641092327
-122.23,37.78,52.0,472.0,146.0,415.0,126.0,2.6429,71300.0,NEAR BAY,3.746031746031746,3.293650793650793,0.3093220338983051
-122.23,37.78,52.0,862.0,215.0,994.0,213.0,3.0257,80800.0,NEAR BAY,4.046948356807512,4.666666666666667,0.2494199535962877
-122.22,37.78,50.0,1920.0,530.0,1525.0,477.0,1.4886,128800.0,NEAR BAY,4.0251572327044025,3.19706498951782,0.2760416666666667
-122.23,37.78,43.0,1420.0,472.0,1506.0,438.0,1.9338,112500.0,NEAR BAY,3.2420091324200917,3.4383561643835616,0.3323943661971831
-122.23,37.78,52.0,986.0,258.0,1008.0,255.0,1.4844,119400.0,NEAR BAY,3.8666666666666663,3.952941176470589,0.2616632860040568
-122.23,37.78,44.0,2340.0,825.0,2813.0,751.0,1.6009,118100.0,NEAR BAY,3.1158455392809588,3.745672436750999,0.3525641025641026
-122.23,37.79,48.0,1696.0,396.0,1481.0,343.0,2.0375,122500.0,NEAR BAY,4.944606413994169,4.317784256559767,0.2334905660377358
-122.23,37.79,49.0,1175.0,217.0,859.0,219.0,2.293,106300.0,NEAR BAY,5.365296803652968,3.922374429223744,0.1846808510638297
-122.22,37.79,37.0,2343.0,574.0,1608.0,523.0,2.1494,132500.0,NEAR BAY,4.479923518164436,3.074569789674952,0.2449850618864703
-122.23,37.79,30.0,610.0,145.0,425.0,140.0,1.6198,122700.0,NEAR BAY,4.357142857142857,3.0357142857142856,0.2377049180327868
-122.23,37.79,40.0,930.0,199.0,564.0,184.0,1.3281,113300.0,NEAR BAY,5.054347826086956,3.065217391304348,0.2139784946236559
-122.22,37.79,44.0,1487.0,314.0,961.0,272.0,3.5156,109500.0,NEAR BAY,5.466911764705882,3.5330882352941178,0.2111634162743779
-122.22,37.79,52.0,3424.0,690.0,2273.0,685.0,3.9048,164700.0,NEAR BAY,4.998540145985402,3.318248175182482,0.201518691588785
-122.21,37.79,52.0,762.0,190.0,600.0,195.0,3.0893,125000.0,NEAR BAY,3.907692307692308,3.076923076923077,0.2493438320209973
-122.22,37.79,46.0,2366.0,575.0,1647.0,527.0,2.6042,124700.0,NEAR BAY,4.489563567362429,3.1252371916508537,0.2430262045646661
-122.22,37.79,49.0,1826.0,450.0,1201.0,424.0,2.5,136700.0,NEAR BAY,4.306603773584905,2.832547169811321,0.2464403066812705
-122.22,37.79,38.0,3049.0,711.0,2167.0,659.0,2.7969,141700.0,NEAR BAY,4.626707132018209,3.288315629742033,0.2331912102328632
-122.2,37.79,29.0,1640.0,376.0,939.0,340.0,2.8321,150000.0,NEAR BAY,4.823529411764706,2.761764705882353,0.2292682926829268
-122.21,37.79,47.0,1543.0,307.0,859.0,292.0,2.9583,138800.0,NEAR BAY,5.284246575342466,2.941780821917808,0.1989630589760207
-122.21,37.79,34.0,2364.0,557.0,1517.0,516.0,2.8365,139200.0,NEAR BAY,4.5813953488372094,2.939922480620155,0.2356175972927242
-122.21,37.79,35.0,1745.0,409.0,1143.0,386.0,2.875,143800.0,NEAR BAY,4.520725388601036,2.961139896373057,0.2343839541547278
-122.21,37.8,39.0,2003.0,500.0,1109.0,464.0,3.0682,156500.0,NEAR BAY,4.316810344827586,2.390086206896552,0.2496255616575137
-122.21,37.8,39.0,2018.0,447.0,1221.0,446.0,3.0757,151000.0,NEAR BAY,4.524663677130045,2.7376681614349776,0.2215064420218037
-122.2,37.8,43.0,3045.0,499.0,1115.0,455.0,4.9559,273000.0,NEAR BAY,6.6923076923076925,2.4505494505494507,0.1638752052545156
-122.2,37.8,52.0,1547.0,293.0,706.0,268.0,4.7721,217100.0,NEAR BAY,5.772388059701493,2.6343283582089554,0.1893988364576599
-122.21,37.8,52.0,3519.0,711.0,1883.0,706.0,3.4861,187100.0,NEAR BAY,4.984419263456091,2.6671388101983005,0.2020460358056266
-122.2,37.8,41.0,2070.0,354.0,804.0,340.0,5.1184,239600.0,NEAR BAY,6.088235294117647,2.364705882352941,0.1710144927536231
-122.21,37.8,48.0,1321.0,263.0,506.0,252.0,4.0977,229700.0,NEAR BAY,5.242063492063492,2.007936507936508,0.1990915972747918
-122.19,37.8,48.0,1694.0,259.0,610.0,238.0,4.744,257300.0,NEAR BAY,7.117647058823529,2.563025210084034,0.152892561983471
-122.19,37.8,46.0,1938.0,341.0,768.0,332.0,4.2727,246900.0,NEAR BAY,5.837349397590361,2.3132530120481927,0.175954592363261
-122.19,37.79,50.0,968.0,195.0,462.0,184.0,2.9844,179900.0,NEAR BAY,5.260869565217392,2.510869565217391,0.2014462809917355
-122.2,37.79,40.0,1060.0,256.0,667.0,235.0,4.1739,169600.0,NEAR BAY,4.51063829787234,2.838297872340425,0.2415094339622641
-122.2,37.8,46.0,2041.0,405.0,1059.0,399.0,3.8487,203300.0,NEAR BAY,5.1152882205513786,2.654135338345865,0.1984321411073003
-122.19,37.8,52.0,1813.0,271.0,637.0,277.0,4.0114,263400.0,NEAR BAY,6.5451263537906135,2.299638989169675,0.1494760066188637
-122.19,37.79,45.0,2718.0,451.0,1106.0,454.0,4.6563,231800.0,NEAR BAY,5.986784140969163,2.436123348017621,0.1659308314937454
-122.19,37.79,28.0,3144.0,761.0,1737.0,669.0,2.9297,140500.0,NEAR BAY,4.699551569506727,2.596412556053812,0.2420483460559796
-122.2,37.79,35.0,1802.0,459.0,1009.0,390.0,2.3036,126000.0,NEAR BAY,4.62051282051282,2.5871794871794878,0.2547169811320754
-122.2,37.79,49.0,882.0,195.0,737.0,210.0,2.6667,122000.0,NEAR BAY,4.2,3.509523809523809,0.2210884353741496
-122.2,37.79,44.0,1621.0,452.0,1354.0,491.0,2.619,134700.0,NEAR BAY,3.30142566191446,2.757637474541752,0.2788402220851326
-122.21,37.79,45.0,2115.0,533.0,1530.0,474.0,2.4167,139400.0,NEAR BAY,4.462025316455696,3.2278481012658227,0.2520094562647754
-122.2,37.79,45.0,2021.0,528.0,1410.0,480.0,2.7788,115400.0,NEAR BAY,4.210416666666666,2.9375,0.2612568035625928
-122.21,37.78,46.0,2239.0,508.0,1390.0,569.0,2.7352,137300.0,NEAR BAY,3.934973637961336,2.4428822495606326,0.2268870031263957
-122.21,37.78,52.0,1477.0,300.0,1065.0,269.0,1.8472,137000.0,NEAR BAY,5.4907063197026025,3.95910780669145,0.2031144211238998
-122.21,37.78,52.0,1056.0,224.0,792.0,245.0,2.6583,142600.0,NEAR BAY,4.310204081632653,3.23265306122449,0.2121212121212121
-122.21,37.78,49.0,898.0,244.0,779.0,245.0,3.0536,137500.0,NEAR BAY,3.66530612244898,3.179591836734694,0.2717149220489978
-122.22,37.78,44.0,2968.0,710.0,2269.0,610.0,2.3906,111700.0,NEAR BAY,4.865573770491803,3.719672131147541,0.2392183288409703
-122.21,37.78,43.0,1702.0,460.0,1227.0,407.0,1.7188,126800.0,NEAR BAY,4.181818181818182,3.0147420147420148,0.2702702702702703
-122.21,37.78,47.0,881.0,248.0,753.0,241.0,2.625,111300.0,NEAR BAY,3.655601659751037,3.12448132780083,0.2814982973893303
-122.22,37.77,40.0,494.0,114.0,547.0,135.0,2.8015,114800.0,NEAR BAY,3.659259259259259,4.051851851851852,0.2307692307692307
-122.22,37.78,50.0,1776.0,473.0,1807.0,440.0,1.7276,102300.0,NEAR BAY,4.036363636363636,4.1068181818181815,0.2663288288288288
-122.22,37.78,44.0,1678.0,514.0,1700.0,495.0,2.0801,131900.0,NEAR BAY,3.38989898989899,3.4343434343434343,0.3063170441001192
-122.22,37.78,51.0,1637.0,463.0,1543.0,393.0,2.489,119100.0,NEAR BAY,4.165394402035624,3.926208651399491,0.2828344532681734
-122.21,37.76,52.0,1420.0,314.0,1085.0,300.0,1.7546,80600.0,NEAR BAY,4.733333333333333,3.6166666666666663,0.2211267605633803
-122.21,37.77,52.0,591.0,173.0,353.0,137.0,4.0904,80600.0,NEAR BAY,4.313868613138686,2.576642335766423,0.2927241962774958
-122.21,37.77,52.0,745.0,153.0,473.0,149.0,2.6765,88800.0,NEAR BAY,5.0,3.174496644295302,0.2053691275167785
-122.2,37.77,49.0,2272.0,498.0,1621.0,483.0,2.4338,102400.0,NEAR BAY,4.703933747412008,3.3561076604554865,0.2191901408450704
-122.21,37.77,46.0,1234.0,375.0,1183.0,354.0,2.3309,98700.0,NEAR BAY,3.485875706214689,3.34180790960452,0.3038897893030794
-122.21,37.77,43.0,1017.0,328.0,836.0,277.0,2.2604,100000.0,NEAR BAY,3.671480144404332,3.0180505415162453,0.3225172074729597
-122.19,37.77,42.0,932.0,254.0,900.0,263.0,1.8039,92300.0,NEAR BAY,3.543726235741445,3.4220532319391634,0.2725321888412017
-122.2,37.77,39.0,2689.0,597.0,1888.0,537.0,2.2562,94800.0,NEAR BAY,5.007448789571694,3.515828677839851,0.2220156191892897
-122.2,37.77,41.0,1547.0,415.0,1024.0,341.0,2.0562,102000.0,NEAR BAY,4.536656891495602,3.002932551319648,0.2682611506140918
-122.2,37.78,52.0,2300.0,443.0,1225.0,423.0,3.5398,158400.0,NEAR BAY,5.4373522458628845,2.895981087470449,0.1926086956521739
-122.2,37.78,39.0,1752.0,399.0,1071.0,376.0,3.1167,121600.0,NEAR BAY,4.659574468085107,2.848404255319149,0.2277397260273972
-122.2,37.78,50.0,1867.0,403.0,1128.0,378.0,2.5401,129100.0,NEAR BAY,4.939153439153439,2.984126984126984,0.2158543117300482
-122.2,37.77,43.0,2430.0,502.0,1537.0,484.0,2.898,121400.0,NEAR BAY,5.020661157024794,3.175619834710744,0.2065843621399176
-122.21,37.78,44.0,1729.0,414.0,1240.0,393.0,2.3125,102800.0,NEAR BAY,4.399491094147582,3.1552162849872776,0.2394447657605552
-122.19,37.78,52.0,1026.0,180.0,469.0,168.0,2.875,160000.0,NEAR BAY,6.107142857142857,2.7916666666666665,0.175438596491228
-122.19,37.77,52.0,2170.0,428.0,1086.0,425.0,3.3715,143900.0,NEAR BAY,5.105882352941176,2.5552941176470587,0.1972350230414746
-122.19,37.77,52.0,2329.0,445.0,1144.0,417.0,3.5114,151200.0,NEAR BAY,5.585131894484412,2.7434052757793763,0.1910691283812795
-122.19,37.78,52.0,2492.0,415.0,1109.0,375.0,4.3125,164400.0,NEAR BAY,6.645333333333333,2.957333333333333,0.1665329052969502
-122.19,37.78,52.0,2198.0,397.0,984.0,369.0,3.22,156500.0,NEAR BAY,5.956639566395664,2.6666666666666665,0.1806187443130118
-122.18,37.78,33.0,142.0,31.0,575.0,47.0,3.875,225000.0,NEAR BAY,3.021276595744681,12.23404255319149,0.2183098591549295
-122.19,37.78,49.0,1183.0,205.0,496.0,209.0,5.2328,174200.0,NEAR BAY,5.660287081339713,2.373205741626794,0.1732882502113271
-122.19,37.78,52.0,1070.0,193.0,555.0,190.0,3.7262,166900.0,NEAR BAY,5.631578947368421,2.921052631578948,0.1803738317757009
-122.2,37.78,45.0,1766.0,332.0,869.0,327.0,4.5893,163500.0,NEAR BAY,5.400611620795107,2.6574923547400613,0.1879954699886749
-122.18,37.79,39.0,617.0,95.0,236.0,106.0,5.2578,253000.0,NEAR BAY,5.820754716981132,2.2264150943396226,0.1539708265802269
-122.18,37.79,41.0,1411.0,233.0,626.0,214.0,7.0875,240700.0,NEAR BAY,6.593457943925234,2.925233644859813,0.1651311126860382
-122.18,37.79,46.0,2109.0,387.0,922.0,329.0,3.9712,208100.0,NEAR BAY,6.410334346504559,2.802431610942249,0.1834992887624466
-122.19,37.79,47.0,1229.0,243.0,582.0,256.0,2.9514,198100.0,NEAR BAY,4.80078125,2.2734375,0.1977217249796582
-122.19,37.79,50.0,954.0,217.0,546.0,201.0,2.6667,172800.0,NEAR BAY,4.746268656716418,2.716417910447761,0.2274633123689727
-122.18,37.81,37.0,1643.0,262.0,620.0,266.0,5.4446,336700.0,NEAR BAY,6.176691729323308,2.330827067669173,0.1594643944004869
-122.18,37.8,34.0,1355.0,195.0,442.0,195.0,6.2838,318200.0,NEAR BAY,6.948717948717949,2.2666666666666666,0.1439114391143911
-122.18,37.8,23.0,2317.0,336.0,955.0,328.0,6.7527,285800.0,NEAR BAY,7.064024390243903,2.9115853658536586,0.1450151057401812
-122.13,37.77,24.0,2459.0,317.0,916.0,324.0,7.0712,293000.0,NEAR BAY,7.589506172839506,2.8271604938271606,0.128914192761285
-122.16,37.79,22.0,12842.0,2048.0,4985.0,1967.0,5.9849,371000.0,NEAR BAY,6.528723945094052,2.5343162175902387,0.1594767170222706
-122.17,37.78,42.0,1524.0,260.0,651.0,267.0,3.6875,157300.0,NEAR BAY,5.707865168539326,2.438202247191011,0.1706036745406824
-122.17,37.77,30.0,3326.0,746.0,1704.0,703.0,2.875,135300.0,NEAR BAY,4.731152204836415,2.4238975817923185,0.2242934455802766
-122.18,37.78,43.0,1985.0,440.0,1085.0,407.0,3.4205,136700.0,NEAR BAY,4.877149877149877,2.6658476658476657,0.2216624685138539
-122.18,37.78,50.0,1642.0,322.0,713.0,284.0,3.2984,160700.0,NEAR BAY,5.78169014084507,2.51056338028169,0.1961023142509135
-122.17,37.78,49.0,893.0,177.0,468.0,181.0,3.875,140600.0,NEAR BAY,4.933701657458563,2.585635359116022,0.1982082866741321
-122.17,37.78,52.0,653.0,128.0,296.0,121.0,4.175,144000.0,NEAR BAY,5.396694214876033,2.446280991735537,0.1960183767228177
-122.16,37.77,48.0,977.0,194.0,446.0,180.0,4.7708,156300.0,NEAR BAY,5.427777777777778,2.477777777777778,0.1985670419651996
-122.16,37.77,45.0,2324.0,397.0,968.0,384.0,3.5739,176000.0,NEAR BAY,6.052083333333333,2.520833333333333,0.1708261617900172
-122.16,37.77,39.0,1583.0,349.0,857.0,316.0,3.0958,145800.0,NEAR BAY,5.009493670886076,2.712025316455696,0.2204674668351232
-122.17,37.77,39.0,1612.0,342.0,912.0,322.0,3.3958,141900.0,NEAR BAY,5.006211180124224,2.8322981366459627,0.2121588089330024
-122.17,37.77,31.0,2424.0,533.0,1360.0,452.0,1.871,90700.0,NEAR BAY,5.36283185840708,3.008849557522124,0.2198844884488449
-122.17,37.76,41.0,1594.0,367.0,1074.0,355.0,1.9356,90600.0,NEAR BAY,4.490140845070423,3.0253521126760563,0.2302383939774153
-122.17,37.76,47.0,2118.0,413.0,965.0,382.0,2.1842,107900.0,NEAR BAY,5.544502617801047,2.526178010471204,0.1949952785646836
-122.18,37.76,37.0,1575.0,358.0,933.0,320.0,2.2917,107000.0,NEAR BAY,4.921875,2.915625,0.2273015873015873
-122.17,37.76,38.0,1764.0,397.0,987.0,354.0,2.4333,98200.0,NEAR BAY,4.983050847457627,2.788135593220339,0.2250566893424036
-122.18,37.76,50.0,1187.0,261.0,907.0,246.0,1.9479,89500.0,NEAR BAY,4.82520325203252,3.686991869918699,0.2198820556023588
-122.18,37.76,52.0,754.0,175.0,447.0,165.0,3.9063,93800.0,NEAR BAY,4.569696969696969,2.709090909090909,0.2320954907161803
-122.18,37.76,49.0,2308.0,452.0,1299.0,451.0,1.8407,96700.0,NEAR BAY,5.117516629711751,2.8802660753880267,0.1958405545927209
-122.18,37.77,27.0,909.0,236.0,396.0,157.0,2.0786,97500.0,NEAR BAY,5.789808917197452,2.522292993630573,0.2596259625962596
-122.18,37.77,42.0,1180.0,257.0,877.0,268.0,2.8125,97300.0,NEAR BAY,4.402985074626866,3.2723880597014925,0.2177966101694915
-122.18,37.76,43.0,2018.0,408.0,1111.0,367.0,1.8913,91200.0,NEAR BAY,5.498637602179836,3.02724795640327,0.2021803766105054
-122.19,37.76,49.0,1368.0,282.0,790.0,269.0,1.7056,91400.0,NEAR BAY,5.08550185873606,2.936802973977695,0.2061403508771929
-122.18,37.77,52.0,2744.0,547.0,1479.0,554.0,2.2768,96200.0,NEAR BAY,4.953068592057762,2.669675090252708,0.1993440233236151
-122.18,37.77,51.0,2107.0,471.0,1173.0,438.0,3.2552,120100.0,NEAR BAY,4.810502283105023,2.6780821917808217,0.2235405790223066
-122.18,37.77,52.0,1748.0,362.0,1029.0,366.0,2.0556,100000.0,NEAR BAY,4.775956284153006,2.8114754098360657,0.2070938215102974
-122.19,37.76,52.0,2024.0,391.0,1030.0,350.0,2.4659,94700.0,NEAR BAY,5.782857142857143,2.942857142857143,0.1931818181818181
-122.2,37.76,47.0,1116.0,259.0,826.0,279.0,1.75,85700.0,NEAR BAY,4.0,2.960573476702509,0.2320788530465949
-122.19,37.77,41.0,2036.0,510.0,1412.0,454.0,2.0469,89300.0,NEAR BAY,4.484581497797357,3.110132158590309,0.2504911591355599
-122.19,37.77,45.0,1852.0,393.0,1132.0,349.0,2.7159,101400.0,NEAR BAY,5.306590257879656,3.2435530085959887,0.2122030237580993
-122.19,37.76,41.0,921.0,207.0,522.0,159.0,1.2083,72500.0,NEAR BAY,5.79245283018868,3.2830188679245285,0.2247557003257329
-122.19,37.76,45.0,995.0,238.0,630.0,237.0,1.925,74100.0,NEAR BAY,4.198312236286919,2.6582278481012658,0.2391959798994974
-122.2,37.75,36.0,606.0,132.0,531.0,133.0,1.5809,70000.0,NEAR BAY,4.556390977443609,3.992481203007519,0.2178217821782178
-122.2,37.76,37.0,2680.0,736.0,1925.0,667.0,1.4097,84600.0,NEAR BAY,4.017991004497751,2.886056971514243,0.2746268656716418
-122.19,37.76,38.0,1493.0,370.0,1144.0,351.0,0.7683,81800.0,NEAR BAY,4.253561253561253,3.259259259259259,0.2478231748158071
-122.19,37.75,19.0,2207.0,565.0,1481.0,520.0,1.3194,81400.0,NEAR BAY,4.244230769230769,2.848076923076923,0.2560036248300861
-122.19,37.75,28.0,856.0,189.0,435.0,162.0,0.8012,81800.0,NEAR BAY,5.283950617283951,2.685185185185185,0.2207943925233645
-122.19,37.76,26.0,1293.0,297.0,984.0,303.0,1.9479,85800.0,NEAR BAY,4.267326732673268,3.247524752475248,0.2296983758700696
-122.19,37.74,36.0,847.0,212.0,567.0,159.0,1.1765,87100.0,NEAR BAY,5.327044025157233,3.5660377358490565,0.2502951593860685
-122.18,37.74,42.0,541.0,154.0,380.0,123.0,2.3456,83500.0,NEAR BAY,4.3983739837398375,3.089430894308943,0.2846580406654344
-122.19,37.73,44.0,1066.0,253.0,825.0,244.0,2.1538,79700.0,NEAR BAY,4.368852459016393,3.3811475409836067,0.2373358348968105
-122.19,37.74,43.0,707.0,147.0,417.0,155.0,2.5139,83400.0,NEAR BAY,4.561290322580645,2.6903225806451614,0.2079207920792079
-122.19,37.73,45.0,1528.0,291.0,801.0,287.0,1.2625,84700.0,NEAR BAY,5.32404181184669,2.7909407665505226,0.1904450261780104
-122.18,37.73,42.0,909.0,215.0,646.0,198.0,2.9063,80000.0,NEAR BAY,4.590909090909091,3.2626262626262625,0.2365236523652365
-122.18,37.73,43.0,1391.0,293.0,855.0,285.0,2.5192,76400.0,NEAR BAY,4.8807017543859645,3.0,0.2106398274622573
-122.18,37.73,44.0,548.0,119.0,435.0,136.0,2.1111,79700.0,NEAR BAY,4.029411764705882,3.198529411764706,0.2171532846715328
-122.18,37.73,42.0,4074.0,874.0,2736.0,780.0,2.455,82400.0,NEAR BAY,5.223076923076923,3.507692307692308,0.2145311732940598
-122.17,37.74,41.0,1613.0,445.0,1481.0,414.0,2.4028,97700.0,NEAR BAY,3.896135265700483,3.577294685990338,0.2758834469931804
-122.17,37.74,47.0,463.0,134.0,327.0,137.0,2.15,97200.0,NEAR BAY,3.3795620437956204,2.386861313868613,0.2894168466522678
-122.17,37.74,43.0,818.0,193.0,494.0,179.0,2.4776,101600.0,NEAR BAY,4.569832402234637,2.759776536312849,0.2359413202933985
-122.17,37.73,43.0,1473.0,371.0,1231.0,341.0,2.1587,86500.0,NEAR BAY,4.319648093841642,3.6099706744868034,0.251866938221317
-122.18,37.74,35.0,504.0,126.0,323.0,109.0,1.8438,90500.0,NEAR BAY,4.623853211009174,2.963302752293578,0.25
-122.17,37.74,46.0,1026.0,226.0,749.0,225.0,3.0298,107600.0,NEAR BAY,4.56,3.328888888888889,0.2202729044834308
-122.17,37.74,46.0,769.0,183.0,693.0,178.0,2.25,84200.0,NEAR BAY,4.320224719101123,3.893258426966292,0.2379713914174252
-122.18,37.74,46.0,2103.0,391.0,1339.0,354.0,2.2467,88900.0,NEAR BAY,5.940677966101695,3.7824858757062154,0.185924869234427
-122.18,37.75,45.0,330.0,76.0,282.0,80.0,4.0469,80700.0,NEAR BAY,4.125,3.525,0.2303030303030303
-122.18,37.75,46.0,941.0,218.0,621.0,195.0,1.325,87100.0,NEAR BAY,4.825641025641025,3.1846153846153844,0.2316684378320935
-122.18,37.75,45.0,990.0,261.0,901.0,260.0,2.1731,82000.0,NEAR BAY,3.807692307692308,3.4653846153846155,0.2636363636363636
-122.19,37.75,36.0,1126.0,263.0,482.0,150.0,1.9167,82800.0,NEAR BAY,7.506666666666667,3.2133333333333334,0.233570159857904
-122.18,37.75,43.0,1036.0,233.0,652.0,213.0,2.069,84600.0,NEAR BAY,4.863849765258216,3.061032863849765,0.2249034749034749
-122.18,37.75,36.0,1047.0,214.0,651.0,166.0,1.712,82100.0,NEAR BAY,6.307228915662651,3.921686746987952,0.2043935052531041
-122.17,37.76,33.0,1280.0,307.0,999.0,286.0,2.5625,89300.0,NEAR BAY,4.475524475524476,3.493006993006993,0.23984375
-122.17,37.75,43.0,1587.0,320.0,907.0,306.0,1.9821,98300.0,NEAR BAY,5.186274509803922,2.9640522875816995,0.201638311279143
-122.17,37.75,41.0,1257.0,271.0,828.0,230.0,2.5043,92300.0,NEAR BAY,5.465217391304348,3.6,0.2155926809864757
-122.17,37.75,44.0,1218.0,248.0,763.0,254.0,2.3281,88800.0,NEAR BAY,4.7952755905511815,3.003937007874016,0.2036124794745484
-122.17,37.75,48.0,1751.0,390.0,935.0,349.0,1.4375,90000.0,NEAR BAY,5.017191977077364,2.679083094555874,0.2227298686464877
-122.16,37.76,45.0,2299.0,514.0,1437.0,484.0,2.5122,95500.0,NEAR BAY,4.75,2.96900826446281,0.2235754675946063
-122.16,37.75,38.0,2457.0,624.0,1516.0,482.0,1.5625,91700.0,NEAR BAY,5.097510373443983,3.145228215767635,0.2539682539682539
-122.17,37.75,47.0,998.0,211.0,597.0,185.0,3.1587,100400.0,NEAR BAY,5.394594594594595,3.227027027027027,0.2114228456913827
-122.17,37.76,40.0,1685.0,343.0,949.0,342.0,1.8426,94800.0,NEAR BAY,4.926900584795321,2.7748538011695905,0.2035608308605341
-122.16,37.76,46.0,1827.0,307.0,881.0,302.0,4.6696,164300.0,NEAR BAY,6.049668874172186,2.9172185430463577,0.1680350301039956
-122.16,37.76,36.0,2781.0,574.0,1438.0,519.0,2.4598,155500.0,NEAR BAY,5.358381502890174,2.770712909441233,0.2064005753326141
-122.15,37.76,39.0,1823.0,286.0,763.0,270.0,6.0749,196900.0,NEAR BAY,6.751851851851852,2.825925925925926,0.1568842567196928
-122.14,37.77,27.0,2229.0,365.0,1297.0,355.0,4.8304,279100.0,NEAR BAY,6.27887323943662,3.6535211267605634,0.1637505607895917
-122.14,37.76,34.0,1513.0,231.0,545.0,211.0,5.5701,252800.0,NEAR BAY,7.170616113744076,2.582938388625593,0.1526768010575016
-122.13,37.76,26.0,3266.0,491.0,1222.0,533.0,5.37,275400.0,NEAR BAY,6.127579737335835,2.292682926829268,0.1503368034292712
-122.12,37.75,33.0,1809.0,261.0,808.0,219.0,6.86,250000.0,NEAR BAY,8.26027397260274,3.689497716894977,0.1442786069651741
-122.12,37.75,28.0,794.0,111.0,329.0,109.0,7.6923,329800.0,NEAR BAY,7.284403669724771,3.018348623853211,0.1397984886649874
-122.14,37.75,36.0,690.0,105.0,299.0,109.0,4.0313,195500.0,NEAR BAY,6.330275229357798,2.743119266055046,0.1521739130434782
-122.14,37.75,33.0,1334.0,200.0,579.0,202.0,6.8323,255900.0,NEAR BAY,6.603960396039604,2.866336633663366,0.1499250374812593
-122.13,37.75,30.0,414.0,54.0,137.0,50.0,4.975,311100.0,NEAR BAY,8.28,2.74,0.1304347826086956
-122.13,37.75,36.0,768.0,93.0,229.0,93.0,5.3602,330000.0,NEAR BAY,8.258064516129032,2.462365591397849,0.12109375
-122.13,37.74,41.0,4400.0,666.0,1476.0,648.0,5.0,248900.0,NEAR BAY,6.790123456790123,2.2777777777777777,0.1513636363636363
